CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R8_A9_B7_S1,21.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R9_A9_B7_S1,9.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R17_A1_B7_S1,9.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R23_A1_B1_S1,1.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R8_A11_B7_S1,2.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R18_A1_B7_S1,10.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R19_A1_B7_S1,2.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R17_A4_B7_S1,12.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R20_A1_B7_S1,1.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R21_A1_B7_S1,2.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R22_A1_B7_S1,7.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R23_A1_B7_S1,13.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R29_A1_B1_S1,1.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R24_A1_B7_S1,0.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R25_A1_B7_S1,15.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R26_A1_B7_S1,22.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R27_A1_B7_S1,2.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R28_A1_B7_S1,6.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R34_A1_B1_S1,1.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R29_A1_B7_S1,20.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R30_A1_B7_S1,19.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R28_A4_B7_S1,7.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R31_A1_B7_S1,22.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R33_A1_B5_S1,13.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R32_A1_B7_S1,0.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R29_A5_B7_S1,22.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R35_A1_B7_S1,6.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R39_A1_B3_S1,25.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R36_A1_B7_S1,21.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R41_A1_B3_S1,2.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R38_A1_B7_S1,6.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R39_A1_B7_S1,14.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R37_A4_B7_S1,0.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R40_A1_B7_S1,11.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R38_A4_B7_S1,6.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R42_A1_B7_S1,11.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,R39_A5_B7_S1,17.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R2_A4_B1_S1,8.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R2_A5_B1_S1,66.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R2_A6_B1_S1,63.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R6_A1_B3_S1,72.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A1_B1_S1,15.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R2_A8_B1_S1,29.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R7_A1_B3_S1,0.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A1_B1_S1,1.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R2_A10_B1_S1,62.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R4_A1_B8_S1,2.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A2_B3_S1,0.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A2_B4_S1,0.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A4_B1_S1,9.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R7_A1_B7_S1,0.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A6_B1_S1,29.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A2_B4_S1,0.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A5_B1_S1,74.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A4_B4_S1,13.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A6_B1_S1,78.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A4_B5_S1,22.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A8_B1_S1,71.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A7_B3_S1,1.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A2_B7_S1,0.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A4_B7_S1,30.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A7_B3_S1,0.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R11_A1_B7_S1,7.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R12_A1_B6_S1,23.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A9_B3_S1,40.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A9_B4_S1,23.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A9_B3_S1,31.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R13_A1_B7_S1,0.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A11_B3_S1,6.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A9_B4_S1,25.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A7_B7_S1,0.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A11_B3_S1,7.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A9_B7_S1,53.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R9_A9_B7_S1,53.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R17_A1_B7_S1,20.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R23_A1_B1_S1,1.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R8_A11_B7_S1,9.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R18_A1_B7_S1,20.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R19_A1_B7_S1,5.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R17_A4_B7_S1,18.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R20_A1_B7_S1,10.7
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R21_A1_B7_S1,2.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R22_A1_B7_S1,10.9
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R23_A1_B7_S1,31.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R29_A1_B1_S1,5.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R24_A1_B7_S1,0.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R25_A1_B7_S1,28.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R26_A1_B7_S1,54.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R27_A1_B7_S1,6.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R28_A1_B7_S1,11.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R34_A1_B1_S1,2.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R29_A1_B7_S1,72.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R30_A1_B7_S1,29.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R28_A4_B7_S1,10.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R31_A1_B7_S1,54.0
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R33_A1_B5_S1,26.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R32_A1_B7_S1,0.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R29_A5_B7_S1,45.4
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R35_A1_B7_S1,10.2
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R39_A1_B3_S1,71.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R36_A1_B7_S1,52.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R41_A1_B3_S1,0.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R38_A1_B7_S1,10.1
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R39_A1_B7_S1,40.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R37_A4_B7_S1,0.6
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R40_A1_B7_S1,36.5
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R38_A4_B7_S1,9.3
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R42_A1_B7_S1,27.8
CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,R39_A5_B7_S1,41.5
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R2_A4_B1_S1,65.6
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R2_A5_B1_S1,80.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R2_A6_B1_S1,99.0
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R6_A1_B3_S1,51.6
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A1_B1_S1,35.2
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R2_A8_B1_S1,64.6
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R7_A1_B3_S1,0.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A1_B1_S1,13.7
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R2_A10_B1_S1,68.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R4_A1_B8_S1,0.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A2_B3_S1,93.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A2_B4_S1,74.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A4_B1_S1,80.4
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R7_A1_B7_S1,0.4
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A6_B1_S1,76.1
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A2_B4_S1,79.8
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A5_B1_S1,79.9
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A4_B4_S1,46.6
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A6_B1_S1,68.0
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A4_B5_S1,84.6
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A8_B1_S1,49.0
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A7_B3_S1,78.8
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A2_B7_S1,76.4
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A4_B7_S1,51.3
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R9_A7_B3_S1,85.8
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R11_A1_B7_S1,39.5
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R12_A1_B6_S1,0.7
Cc1ccc(CN)cc1,O=C(O)COc1ccccc1,R8_A9_B3_S1,81.6
